black bean chili toasted spice seasoning,	main dish	indian	vegetarian	chili,dried black_beans soaked water jalapeno_peppers minced grated ginger bay_leaf chopped cilantro cumin_seeds chili_powder oregano sundried_tomatoes peeled chopped plum_tomato uncooked_bulgur wheat boiling_water salt pepper mustard_seeds fennel_seeds,1
black-eyed peas mushrooms,	main dish	indian	vegetarian,blackeyed_peas soaked water _lb mushrooms thickly_sliced vegetable_oil cumin_seeds cinnamon_stick onions chopped garlic_cloves chopped tomatoes peeled chopped coriander cumin turmeric cayenne salt black_pepper cilantro chopped,1
moghul style mixed vegetables paneer,	indian	vegetables,stephen_ceideburg unsalted_butter mixed_nuts cashews and pistachios are_good raisins minced garlic onion finely_chopped mediumsize tomato chopped broccoli_florets cauliflower_florets green_bell pepper cut_into inch diamonds red_bell pepper cut_into inch diamonds mediumsize carrot sliced then cut_into diamonds green_beans cut_in inch diagonal_pieces peas fresh frozen turmeric ground_coriander ground_cumin ground_cardamom teaspoon cayenne_pepper salt water paneer see_recipe cub and broiled sauteed heavy_cream pineapple_chunks fresh canned drained,1
momo sauce,	appetizers	sauces	vegetarian	indian,ghee minced ginger minced garlic diced onion garam_masala turmeric chili_powder diced tomatoes water white_vinegar soy_sauce salt pepper green_onions chopped sprigs_cilantro chopped,1
moong dal,	main dish	indian	vegetarian,moong_dal roasted water salt turmeric ghee cumin_seeds bay_leaves red_chiles yellow_onions thinly_sliced ginger grated raisins coconut fresh chopped cardamom ground garam_masala sugar cilantro chopped,1
more kozhambhu,	vegetarian	indian,yogurt coriander_seeds cumin_seeds red chili_powder chana_dal rice rice powder coconut grated salt coconut grated salt mustard turmeric red chili,1
bombay mild curry mixture,	indian	condiment,dried chilies to_make ground cinnamon_stick whole coriander_seeds whole cumin_seeds whole fennel_seeds whole fenugreek_seeds garlic_powder granules kokum skins avail east_indian grocers curry_leaves crushed ground_tumeric,1
bombay chicken  rice,	indian	chicken	rice,broilerfryer cut_up salt uncle ben converted brand rice ounces dried mixed_fruit pieces cups diced dried_fruit and raisins chopped onion curry_powder sugar salt water butter_or margarine melted paprika chopped parsley optional,1
bombay potato,	appetizers	indian	side dish	vegetables,oil black mustard_seeds onion chopped garlic crushed curry_powder potato boiled cubed salt season,1
boondhi raita,	indian	sauces and,besan water ghee for_frying to_taste salt to_taste pepper to_taste chat_masala yogurt milk,1
braised lamb fruits  nuts,	indian	meats,text_only,1
mughlai chicken almonds,	indian	poultry,inch ginger pieces garlic blanched_almonds vegetable_oil inch_stick cinnamon bay_leaves cloves pods_cardamom onions cut_into small pieces ground_cumin seeds red_pepper yogurt carton whipped_cream garam_masala chicken boneless salt corriander leaves,1
murgh makhani butter chicken,	chicken	indian,yogurt plain ginger crushed salt red_food coloring chicken skinless cut_in pieces oil butter cinnamon_stick inch cloves green_cardamoms bay_leaf sour_cream saffron crushed cream salt to_taste almonds ground cornstarch water,1
naan indian flat bread,	breads	indian,flour yeast dry salt water hot buttermilk yogurt egg room_temp oil honey sugar flour butter melted opt garnishes,1
naan bread,	indian	breads,fresh yeast ogurt fine whole_wheat flour wild onion seeds lukewarm_water melted_butter ghee,1
nan fried leavened bread,	indian	vegetarian	breads,yogurt milk baking_soda sugar butteroleo eggs lightly_beaten dry_yeast pack white flour salt poppy_seed,1
navajo  pueblo indian fry bread,	breads	indian,white flour baking_powder salt warm_water lard for_frying your_choice oil,1
navrathna kurma,	vegetables	indian,paneer cottage_cheese mixed boiled vegetables tomatoes onions ginger and garlic paste chilli_powder turmeric powder coriander powder garam_masala milk fresh cream ghee to_taste salt ghee for_deep frying,1
new potatoes peas  coriander,	vegetarian	indian,new_potatoes ghee cumin_seeds turmeric fresh_ginger minced red_chilies chopped fresh_coriander salt garam_masala coriander_seeds lemon_juice water frozenfresh peas,1
burfi badam pista milk almond  pistachio n,	candies	indian,khoa see_directions castor_sugar almonds kewra essence drop itar kewra pistachio_nuts silver leaves optional,1
nimbu rice,	vegetables	vegetarian	indian,rice oil mustard_seeds urad_dal chana_dal cashews handful raisins handful turmeric mixed_vegetables lemon,1
north almond pistachio saffron curry sauce,	indian	sauces,stephen_ceideburg raw unblanched_almonds shelled unsalted raw pistachio_nuts butter_or mild_vegetable oil onion peeled_and grated ground_coriander mace freshly_ground white pepper green cardamom_pods husked ground cayenne_pepper nutmeg saffron_threads heavy_cream salt to_taste,1
north kofta kebabs in spicy cream sauce mal,	indian	vegetables,stephen_ceideburg kofta,1
nut masala,	indian	condiment,vegetable_oil cumin_seeds cardamon_seeds poppy_seeds black_peppercorns garlic_cloves crushed inch_piece fresh_gingerroot grated blanched_almonds unsalted_cashew nuts chopped boiling_water,1
okra ladies fingers curry,	vegetables	indian,okra ladies fingers oil grated flesh_of coconut chilli_powder turmeric ground_cummin yoghurt mustard_seeds red_chilli cut_into pieces sprig coriander_leaves curry_leaves salt,1
north kofta kebabs in spicy cream sauce malai kofta,	indian	vegetables,stephen_ceideburg kofta,1
chicken korma,	poultry	indian	usenet,chicken_breast halves boned safflower_oil butter clarified the indians call this stuff ghee yellow_onions cloves_garlic fresh ginger use fresh_ginger if_you can_find cloves whole green cardamom_seeds whole cracked or_less use ground_cardamom bay_leaves salt coriander ground cayenne_pepper or_more to_taste yogurt plain water milk,1
tandoori chicken kebabs cauliflower  red peppers,	chicken	indian,yogurt plain cilantro fresh chopped lemon_juice ginger fresh grated garlic_clove minced paprika curry_powder cumin ground coriander ground cayenne_pepper chicken_breast skinboned well_trimmed cut_in cubes cauliflower cut_into florets pepper red_bell cut_into pieces bamboo_skewers soaked_in water minutes,1
navajo green chili,	meats	texmex	chili	amerindian,pork_shoulder trimmed_of fat stewed_tomatos bacon_grease can_tomato paste flour water medium_onions chopped salt cloves garlic minced dried ground mexican_oregano cans_of whole green_chiles,1
masala tea,	beverages	indian,cold_water milk to_taste stick_cinnamon green_cardamoms whole cloves whole black peppercorn opt sugar to_taste leaf tea heaping tea_bags orange_pekoe,1
eggplant dal sauce,	sauces	indian	digest,eggplant red_lentils water black mustard_seeds coriander cumin cinnamon_stick dried red chili cayenne_pepper to_taste salt to_taste,1
yogurt chicken,	indian main dish chicken spicy,chicken pieces skinned lemon_juice garlic_cloves minced soy_sauce fine herbs turmeric freshly_ground pepper ground_ginger plain_yogurt cinnamon onions_finely chopped ground cloves,1
curried chicken dinner,	low-cal chicken indian,water brown_rice uncooked chicken_bouillon powder chicken_breast halves water curry_powder salt unsweetened orange_juice cornstarch dry_sherry groung_ginger grated_orange rind diagonally_sliced celery sweet_red pepper green pepper,1
goan-style chicken roasted coconut shako,	indian main dish ethnic spicy,coriander_seeds whole cumin whole black mustard_seeds one_inch stick_cinnamon hole_cloves whole black_peppercorns ground_nutmeg whole dried hot red chili grated fresh coconut one in_cube ginger chopped cloves_garlic fresh_hod green chili water vegetable_oil medium_onions minced chicken_parts skinned salt,1
yogurt cumcumber mint kheere ka rait,	indian side dish ethnic spicy,plain_yogurt cucumber_peeled and grated finely_chopped fresh_mint roasted cumin_seeds cayenne_pepper salt black_pepper,1
gujerati-style cabbage carrots sambhara,	indian ethnic side dish spicy,_lb cabbage _lb carrots fresh hot green chili vegetable_oil asafetida whole black mustard_seed hot dried red chili salt sugar chopped fresh_coriander lemon_juice,1
spiced basmati rice masaledar basmati,	indian ethnic side dish spicy,basmati_rice vegetable_oil small onion_finely chopped finely minced garlic garam_masala salt chicken_stock,1
rogan josh,	indian ethnic entertain easy main dish,cubes ginger chopped cloves garlic beef_broth vegetable_oil lamb beef_stew meat whole black cardamoms bay_leaves whole_cloves whole_peppercorns stick_cinnamon medium_onions ground_coriander ground_black cumin red paprika cayenne_pepper salt plain_yogurt garam_masala black_pepper,1
basmati chaaval,	indian ethnic easy side dish,basmati_rice salt unsalted_butter water,1
lamb cashew-nut curry korma,	indian main dish spicy entertain ethnic,unsalted_cashews dried hot red_chilies piece_of stick_cinnamon in_cube fresh_ginger cardamom_seeds whole_cloves large garlic_cloves peeled poppy_seed white coriander_seeds cumin_seeds saffron_threads ghee melted_butter chopped onion salt unflavored_yoghurt lamb cut_into cubes finely_chopped coriander lemon_juice boiling_water cold_water,1
curried chicken dinner,	low-cal chicken indian,water brown_rice uncooked chicken_bouillon powder chicken_breast halves water curry_powder salt unsweetened orange_juice cornstarch dry_sherry groung_ginger grated_orange rind diagonally_sliced celery sweet_red pepper green pepper,1
braised lamb fruits nuts,	indian	lamb	ceideburg 2,text_only,1
cranberry chutney,	indian	condiment	ceideburg 2,orange washed quartered seeded coarsely_ground onion chopped package cranberries ounces about cups oneinch knob_of fresh_ginger shredded bourbon scotch_whisky vinegar brown_sugar mustard_seeds,1
fresh mango chutney,	indian	condiment	ceideburg 2,diced mango avoid fibrous parts chinese_preserved black_beans rinsed green_onions thinly_sliced on_the bias diced red onions grated ginger red jalapeno_peppers sliced in_thin circles sweet_red pepper diced oregano zest and juice_of one_lime zest and juice_of one_orange rice_wine vinegar light olive_oil toasted cumin_seed,1
mango chutney,	indian	condiment	ceideburg 2,mangoes peeled_and cut_into strip apple_cider vinegar granulated_sugar dark_brown sugar chopped onion cloves_garlic minced cracked_black pepper salt hot red cayenne pepper cinnamon minced fresh_ginger root ground cloves ground_allspice ground mustard_seeds raisins carrots granny_smith apples peeled cored_and chopped,1
prawn mango curry,	indian	seafood	ceideburg 2,text_only,1
spiced fruit chutney,	indian	condiment	ceideburg 2,cider_vinegar onion finely_chopped water ground_ginger grated_orange peel salt cinnamon garlic_clove minced dried red_pepper flakes firmly_packed golden_brown sugar bartlett_pears cored_and diced granny_smith apple cored_and diced cranberries dried_currants,1
sweet indian lemon pickles,	indian	condiment	ceideburg 2,lemons coarse kosher_salt cumin_seeds toasted ground coarsely_ground black_pepper sugar seedless_raisins dried hot red_peppers,1
spinach cheese curry,	entrees	indian	vegetables	usenet,spinach fresh turmeric _lb ricotta_cheese red_chile powder fresh see_note cayenne more_to taste brown onions cloves ginger fresh nutmeg inches mace chopped_fine ghee use tomato melted_butter oil cumin_seeds salt to_taste,1
dhana ghosht,	meats	indian	usenet,stewing_lamb trimmed cooking_oil fat and diced mustard oil is_best,1
chicken korma,	poultry	indian	usenet,chicken_breast green cardamom_seeds halves boned whole cracked,1
adrak,	indian	vegetarian	soups,grated fresh_ginger stock water salt cumin_seeds toasted black_pepper juice_of one_lemon fresh_coriander leaves,1
bhindi masala,	vegetables	side dish	indian,oil onion chopped garlic_cloves minced fresh green_chilies chopped turmeric cumin ground okra salt,1
coconut rice,	indian	vegetarian,ghee cumin_seeds turmeric cloves black_peppercorns black brown cardamom_pods dried coconut brown_rice water salt chopped almonds,1
dhansak,	indian	main dish	curries	vegetarian,mixed legumes water mixed_vegetables ghee onion diced garlic_cloves chopped green chili chopped turmeric garam_masala salt to_taste lemon_juice chopped cilantro,1
eggplant-spinach curry,	indian	vegetables	vegetarian	vegan	side dish,oil black mustard_seeds garlic_cloves minced spinach rinsed dried and finely_chopped eggplant cut_into cubes piece_ginger root inch peeled_and grated jalapeno_chiles minced tumeric powder paprika ground_coriander ground_cumin tomatoes finely_chopped salt cilantro_sprigs for_garnish,1
garlic wheat bread,	breads	indian,wholewheat_bread garlic_cloves crushed carom seeds salt vegetable_oil warm_water flour for_dusting,1
glazed cauliflower ginger,	side dish	indian	vegetarian,head_cauliflower light vegetable_oil coriander_seeds shredded fresh_ginger green_chilies chopped turmeric salt lemon_juice chopped fresh_coriander,1
gujerati carrot salad,	indian	salads	vegan	jaffray	vegetarian,carrots medium salt vegetable_oil whole black mustard_seeds lemon_juice,1
herbed rice julienne potatoes,	indian	vegetarian	rice,basmati_rice potatoes peeled fresh_ginger green_chilies minced coconut parsley fresh ghee whole_cloves inch_piece cinnamon_stick bay_leaf whole cumin_seeds frozen_peas defrosted salt turmeric lemon_juice water sugar ghee lemon_wedges to_garnish,1
indian gravy,	indian,ghee onions chopped garlic_cloves grated ginger turmeric cayenne garam_masala ripe_tomatoes yogurt salt water,1
lakhnawi khatti dal lucknow sour lentils,	main dish	indian	vegetarian,pink_lentils finely_chopped ginger turmeric lemon_juice boiling_water salt ghee black cumin_seeds minced garlic red_pepper,1
lentil stuffed peppers,	indian	main dish	vegetarian,red_lentils vegetable_oil green_bell peppers cumin_seeds onions chopped green_chilies inch_piece ginger grated ground_coriander water salt pepper chopped cilantro,1
lucknawi dal,	main dish	indian	vegetarian,pink_lentils water salt turmeric tamarind_paste oil cumin_seeds onion chopped garlic_cloves crushed piece_ginger chopped dried red_chilies,1
masalewali alu mattar khumben,	main dish	indian	vegetarian,ghee onion sliced garlic_cloves chopped piece_ginger chopped garam_masala turmeric dried red_chilies potatoes cubed salt water mushrooms halved peas fresh frozen,1
mayas potatoes,	indian	vegetables	side dish,potatoes oil_for deep_frying onion coarsely_chopped garlic_cloves pressed oil asafetida fenugreek_seeds fennel_seeds black onion seeds black mustard_seeds bay_leaf dried red_peppers turmeric tomatoes chopped sugar salt,1
mung dal black mustard seeds,	main dish	indian	vegetarian,yellow_split mung_beans turmeric grated fresh_ginger salt lemon_juice ghee black mustard_seeds green_chilies seeded shredded black_pepper chopped coriander_leaves,1
north indian stuffed eggplant,	main dish	indian	vegetarian,eggplants potatoes cubed soya cheese egetable_oil chopped onions ground_cumin seeds ground_coriander seeds turmeric hot red_pepper ground cloves minced ginger garlic_cloves minced carrots diced green_bell pepper diced green_peas tomato diced fresh lemon_juice seasme_seeds,1
piquant lemon rice,	rice	indian	vegetarian,basmati white rice water salt ghee raw_cashew pieces yellow_split peas black mustard_seeds turmeric lemon_juice coarsely_chopped coriander shredded_coconut,1
potatoes in a thick sauce,	vegetarian	indian	main dish,potatoes cubed cooked ginger coriander cumin tomato_sauce vegetable_oil fennel fenugreek black mustard_seeds whole dried red_chilies salt lemon_juice garam_masala,1
